timestamp_utc	method	status	size	sha256	classification	host	url	note
2026-07-21T11:34:27Z	GET	200	225403	266a6217812935ed0f7e924862c663a19879f88f192388c13cd2b0deb771d779	pypi_project_json	pypi.org	https://pypi.org/pypi/pip/json	non_binary_metadata_or_source
2026-07-21T11:34:27Z	GET	200	1178070	db00aa60ab453c79274dcf3419a25a21b4d7e626f159a6708a02a67e83af6d10	pypi_project_json	pypi.org	https://pypi.org/pypi/setuptools/json	non_binary_metadata_or_source
2026-07-21T11:34:27Z	GET	200	123658	d43eeb21c141163f0efc9b9dad8984368587954b3aa1b95f3e7a0eae29734460	pypi_project_json	pypi.org	https://pypi.org/pypi/wheel/json	non_binary_metadata_or_source
2026-07-21T11:34:27Z	GET	200	56668	1bf0ba29d58b9bb7743161b34850056e8efbf93a9082b1664f20bd5ffd8f429b	pypi_release_json	pypi.org	https://pypi.org/pypi/torch/1.13.1/json	non_binary_metadata_or_source
2026-07-21T11:34:27Z	GET	200	376117	80d675147bd5c8dd3ee381545de4aeb780be81203cadb06720b1bc54aeb1a385	pytorch_wheel_index	download.pytorch.org	https://download.pytorch.org/whl/cpu/torch/	non_binary_metadata_or_source
2026-07-21T11:34:27Z	GET	200	5409	b5806c00832fe2bbfdc24a4852b6a89e4d079e2d4d6aa4710f26e0f1082cf935	docker_auth_token	auth.docker.io	https://auth.docker.io/token?service=registry.docker.io&scope=repository:library/python:pull	non_binary_metadata_or_source
2026-07-21T11:34:28Z	GET	200	10352	d411270700143fa2683cc8264d9fa5d3279fd3b6afff62ae81ea2f9d070e390c	docker_manifest	registry-1.docker.io	https://registry-1.docker.io/v2/library/python/manifests/3.8	non_binary_metadata_or_source
2026-07-21T11:34:28Z	GET	200	10408	1d52838af602b4b5a831beb13a0e4d073280665ea7be7f69ce2382f29c5a613f	docker_manifest	registry-1.docker.io	https://registry-1.docker.io/v2/library/python/manifests/3.8-slim-bookworm	non_binary_metadata_or_source
2026-07-21T11:34:29Z	GET	200	5248	e191a71397fd61fbddb6712cd43ef9a2c17df0b5e7ba67607128554cd6bff267	docker_manifest	registry-1.docker.io	https://registry-1.docker.io/v2/library/python/manifests/3.8-slim-bullseye	non_binary_metadata_or_source
2026-07-21T11:34:29Z	GET	200	10408	1d52838af602b4b5a831beb13a0e4d073280665ea7be7f69ce2382f29c5a613f	docker_manifest	registry-1.docker.io	https://registry-1.docker.io/v2/library/python/manifests/3.8.20-slim-bookworm	non_binary_metadata_or_source
2026-07-21T11:34:30Z	GET	200	5220	11da1db2f485e2560be9817f92932a29f68fefc332b0167e8c51ae308ee23337	docker_manifest	registry-1.docker.io	https://registry-1.docker.io/v2/library/python/manifests/3.8.20-bullseye	non_binary_metadata_or_source
2026-07-21T11:34:43Z	GET	200	10408	a51755c25dcd620a3dfea51b18668769c80368762d7616ca6a46354837e9a108	docker_manifest	registry-1.docker.io	https://registry-1.docker.io/v2/library/python/manifests/3.8.19-slim-bookworm	non_binary_metadata_or_source
2026-07-21T11:34:30Z	GET	200	3394	3258383805135b21d7eae96e1f8e98b1ad46632a609eddde3b4483fce214aefa	github_commits	api.github.com	https://api.github.com/repos/rashad101/SGPT-SPARQL-query-generation/commits?path=requirements.txt&per_page=5	non_binary_metadata_or_source
2026-07-21T11:34:31Z	GET	200	10230	4e5db75cb0ba89b0be705e87ddc7fbf628fa571b0bb87fd6ea00e883654fe186	github_commits	api.github.com	https://api.github.com/repos/rashad101/SGPT-SPARQL-query-generation/commits?path=train.py&per_page=5	non_binary_metadata_or_source
2026-07-21T11:34:31Z	GET	200	3394	3258383805135b21d7eae96e1f8e98b1ad46632a609eddde3b4483fce214aefa	github_commits	api.github.com	https://api.github.com/repos/rashad101/SGPT-SPARQL-query-generation/commits?path=eval.py&per_page=5	non_binary_metadata_or_source
2026-07-21T11:34:31Z	GET	200	3394	3258383805135b21d7eae96e1f8e98b1ad46632a609eddde3b4483fce214aefa	github_commits	api.github.com	https://api.github.com/repos/rashad101/SGPT-SPARQL-query-generation/commits?path=scripts/model.py&per_page=5	non_binary_metadata_or_source
2026-07-21T11:34:32Z	GET	200	6823	db3f4e6f03f0033400e3de39e17231b46805bafb12aef5a89eb7a499153778c3	github_commits	api.github.com	https://api.github.com/repos/rashad101/SGPT-SPARQL-query-generation/commits?path=utils/metrics.py&per_page=5	non_binary_metadata_or_source
2026-07-21T11:34:32Z	GET	200	19541	7cb5c57fd3174050c5396aeaebba8b64667c6472f83d87a42eebfcb136371ce8	github_commits	api.github.com	https://api.github.com/repos/rashad101/SGPT-SPARQL-query-generation/commits?path=README.md&per_page=5	non_binary_metadata_or_source
2026-07-21T11:34:32Z	GET	200	131619	9584dfbd3842cf0ef2adca3955dbde3026bc4aa4e1cc82bac0a437a64d2cbcd4	pypi_release_json	pypi.org	https://pypi.org/pypi/transformers/4.25.1/json	non_binary_metadata_or_source
2026-07-21T11:34:33Z	GET	200	230064	58595b018420299844af2eb0eeb0c1ebcb1c7708d3e42303eee459b2ddb579ae	github_raw_source	raw.githubusercontent.com	https://raw.githubusercontent.com/huggingface/transformers/v4.25.1/src/transformers/__init__.py	non_binary_metadata_or_source
2026-07-21T11:34:33Z	GET	200	6568	74eb6943d4c78e8bbe651988582e84288cadc4ebba9a72bd4365a995e70df16c	github_raw_source	raw.githubusercontent.com	https://raw.githubusercontent.com/huggingface/transformers/v4.25.1/src/transformers/activations.py	non_binary_metadata_or_source
2026-07-21T11:34:33Z	GET	200	156516	5da5e1528c0189db2c2c7f6140eff21cbae16415061e2898a91e87a64d38b5a2	github_raw_source	raw.githubusercontent.com	https://raw.githubusercontent.com/huggingface/transformers/v4.25.1/src/transformers/modeling_utils.py	non_binary_metadata_or_source
2026-07-21T11:34:34Z	GET	200	69163	f31a4dd51e1d6dd3c4d614f326180d9ed48607559d3c275822b63a769ded3b4e	github_raw_source	raw.githubusercontent.com	https://raw.githubusercontent.com/huggingface/transformers/v4.25.1/src/transformers/models/gpt2/modeling_gpt2.py	non_binary_metadata_or_source
2026-07-21T11:34:34Z	GET	200	137894	1374df6fce27e7f4cdb209261951b1d2d8e67442fe95cd5ff908c8634daa78ec	pypi_release_json	pypi.org	https://pypi.org/pypi/transformers/4.26.1/json	non_binary_metadata_or_source
2026-07-21T11:34:34Z	GET	200	244917	989911740985f4b3f322fcdbadc964423f2882fc1f2b1c5a7a71aa8711f2b382	github_raw_source	raw.githubusercontent.com	https://raw.githubusercontent.com/huggingface/transformers/v4.26.1/src/transformers/__init__.py	non_binary_metadata_or_source
2026-07-21T11:34:34Z	GET	200	6568	74eb6943d4c78e8bbe651988582e84288cadc4ebba9a72bd4365a995e70df16c	github_raw_source	raw.githubusercontent.com	https://raw.githubusercontent.com/huggingface/transformers/v4.26.1/src/transformers/activations.py	non_binary_metadata_or_source
2026-07-21T11:34:35Z	GET	200	163116	3f36a583fcb80e02b8521171fac27622aff4cbde3880f1883dfb9b9ad11db3df	github_raw_source	raw.githubusercontent.com	https://raw.githubusercontent.com/huggingface/transformers/v4.26.1/src/transformers/modeling_utils.py	non_binary_metadata_or_source
2026-07-21T11:34:35Z	GET	200	69016	5ff0b9ac8707a02d64c8afa4a3bbb6d104359eaea11bf96f6b13154fc48f3567	github_raw_source	raw.githubusercontent.com	https://raw.githubusercontent.com/huggingface/transformers/v4.26.1/src/transformers/models/gpt2/modeling_gpt2.py	non_binary_metadata_or_source
2026-07-21T11:34:48Z	GET	200	144225	d0dadffffcc07797e7a88d78834766768ccb5fb36c6e41d95c46df2dce4836b6	pypi_release_json	pypi.org	https://pypi.org/pypi/transformers/4.27.4/json	non_binary_metadata_or_source
2026-07-21T11:34:35Z	GET	200	258092	340975fe6a334425035a4c709e860943dae5809ed049eebf750b217795256b43	github_raw_source	raw.githubusercontent.com	https://raw.githubusercontent.com/huggingface/transformers/v4.27.4/src/transformers/__init__.py	non_binary_metadata_or_source
2026-07-21T11:34:36Z	GET	200	7377	dad75f197be8cedaddc9c2e92e9ebd910e8d82935361ec51bb7915dadc0b3796	github_raw_source	raw.githubusercontent.com	https://raw.githubusercontent.com/huggingface/transformers/v4.27.4/src/transformers/activations.py	non_binary_metadata_or_source
2026-07-21T11:34:36Z	GET	200	172002	e029c88a7f0d4a680668c5273e07660296cbc36fa1f2b20d8ac7ddd13fe17d7d	github_raw_source	raw.githubusercontent.com	https://raw.githubusercontent.com/huggingface/transformers/v4.27.4/src/transformers/modeling_utils.py	non_binary_metadata_or_source
2026-07-21T11:34:36Z	GET	200	71344	eaefdbc7e729666b24ea9cd1fa6bb9a749c4ec6bcfedba201c0cfb0e87633537	github_raw_source	raw.githubusercontent.com	https://raw.githubusercontent.com/huggingface/transformers/v4.27.4/src/transformers/models/gpt2/modeling_gpt2.py	non_binary_metadata_or_source
2026-07-21T11:34:36Z	GET	200	147484	f5ca89cf177f348739e65b6fe38bb1bfc288ac457467d2e9957e9413249714dd	pypi_release_json	pypi.org	https://pypi.org/pypi/transformers/4.28.1/json	non_binary_metadata_or_source
2026-07-21T11:34:37Z	GET	200	264471	9c6694e5a9e1e89ebdf71e8983f2b8f974cb54baf084eaf0134812a79fc68d85	github_raw_source	raw.githubusercontent.com	https://raw.githubusercontent.com/huggingface/transformers/v4.28.1/src/transformers/__init__.py	non_binary_metadata_or_source
2026-07-21T11:34:37Z	GET	200	8783	37450e9d543aef0495ed67a6fd2017db63938e9995aa2cff16c79b4533ba10bd	github_raw_source	raw.githubusercontent.com	https://raw.githubusercontent.com/huggingface/transformers/v4.28.1/src/transformers/activations.py	non_binary_metadata_or_source
2026-07-21T11:34:37Z	GET	200	179863	fff82a5c884b283bc3cef0993eeb0335d60c36750fb380c83283740425da8873	github_raw_source	raw.githubusercontent.com	https://raw.githubusercontent.com/huggingface/transformers/v4.28.1/src/transformers/modeling_utils.py	non_binary_metadata_or_source
2026-07-21T11:34:38Z	GET	200	71560	a610e554ff6d22c3fb5850f84f227d8ded12c881501dfcfbfa14fdff0c220abd	github_raw_source	raw.githubusercontent.com	https://raw.githubusercontent.com/huggingface/transformers/v4.28.1/src/transformers/models/gpt2/modeling_gpt2.py	non_binary_metadata_or_source
2026-07-21T11:34:38Z	GET	200	149446	a761edc6fe84fd7c234f28655019423d683cfcc5146256dd311335b9beb48f3c	pypi_release_json	pypi.org	https://pypi.org/pypi/transformers/4.29.2/json	non_binary_metadata_or_source
2026-07-21T11:34:38Z	GET	200	268452	2a61af1c8402cf4eeb975e17f1637ce2a0bdeb036c603f228c8329c386325b2f	github_raw_source	raw.githubusercontent.com	https://raw.githubusercontent.com/huggingface/transformers/v4.29.2/src/transformers/__init__.py	non_binary_metadata_or_source
2026-07-21T11:34:38Z	GET	200	8783	37450e9d543aef0495ed67a6fd2017db63938e9995aa2cff16c79b4533ba10bd	github_raw_source	raw.githubusercontent.com	https://raw.githubusercontent.com/huggingface/transformers/v4.29.2/src/transformers/activations.py	non_binary_metadata_or_source
2026-07-21T11:34:39Z	GET	200	181719	b150888d6d2b8b929be269cbe479f63e70350f9e35198766f9fedcdc19ce240c	github_raw_source	raw.githubusercontent.com	https://raw.githubusercontent.com/huggingface/transformers/v4.29.2/src/transformers/modeling_utils.py	non_binary_metadata_or_source
2026-07-21T11:34:39Z	GET	200	76432	224ee1467af3128ac1d5b75c0d604f72835a4b805a56120a1ec63408835eaece	github_raw_source	raw.githubusercontent.com	https://raw.githubusercontent.com/huggingface/transformers/v4.29.2/src/transformers/models/gpt2/modeling_gpt2.py	non_binary_metadata_or_source
2026-07-21T11:34:39Z	GET	200	150271	837a26651fa6ecaae97b3043e23f2e990d8b9305875b43522d44892a5cf3795a	pypi_release_json	pypi.org	https://pypi.org/pypi/transformers/4.30.2/json	non_binary_metadata_or_source
2026-07-21T11:34:39Z	GET	200	271993	a79bd85c1c19fda1094a8f6ba164ff308eeaa824a85e85daa1f58f1af8255124	github_raw_source	raw.githubusercontent.com	https://raw.githubusercontent.com/huggingface/transformers/v4.30.2/src/transformers/__init__.py	non_binary_metadata_or_source
2026-07-21T11:34:40Z	GET	200	8783	37450e9d543aef0495ed67a6fd2017db63938e9995aa2cff16c79b4533ba10bd	github_raw_source	raw.githubusercontent.com	https://raw.githubusercontent.com/huggingface/transformers/v4.30.2/src/transformers/activations.py	non_binary_metadata_or_source
2026-07-21T11:34:53Z	GET	200	187447	0431850b4ac6f57c0694c8ddee54c1f84e13b1f8ad9d09fb0747e677be222640	github_raw_source	raw.githubusercontent.com	https://raw.githubusercontent.com/huggingface/transformers/v4.30.2/src/transformers/modeling_utils.py	non_binary_metadata_or_source
2026-07-21T11:34:40Z	GET	200	77026	ff67b5da69647a9353ecc93c9d905a94fc80e24ee725a406297c7b4a31141435	github_raw_source	raw.githubusercontent.com	https://raw.githubusercontent.com/huggingface/transformers/v4.30.2/src/transformers/models/gpt2/modeling_gpt2.py	non_binary_metadata_or_source
2026-07-21T11:34:40Z	GET	200	120076	e66522cb19307379979b4adf0fe180e2dcff70dd06ac0180484eda6ab310f8f3	pypi_release_json	pypi.org	https://pypi.org/pypi/transformers/4.21.3/json	non_binary_metadata_or_source
2026-07-21T11:34:41Z	GET	200	198014	6082514944d331a742fe2ab9fea934690ff9b0bbb7ebb1f256c92221bfcd3698	github_raw_source	raw.githubusercontent.com	https://raw.githubusercontent.com/huggingface/transformers/v4.21.3/src/transformers/__init__.py	non_binary_metadata_or_source
2026-07-21T11:34:41Z	GET	200	6612	9dfcea614405b680330489c2a580262ddfcfad1ed30589bdb3d5a098f3aac7b2	github_raw_source	raw.githubusercontent.com	https://raw.githubusercontent.com/huggingface/transformers/v4.21.3/src/transformers/activations.py	non_binary_metadata_or_source
2026-07-21T11:34:41Z	GET	200	144274	21896450f735e6eddf9a572560b8f84848b1349055c5af35bc1c54a25d46a57e	github_raw_source	raw.githubusercontent.com	https://raw.githubusercontent.com/huggingface/transformers/v4.21.3/src/transformers/modeling_utils.py	non_binary_metadata_or_source
2026-07-21T11:34:41Z	GET	200	69635	84e81a11517570137658c30c6da35f51f42f9d3ea900c325b22b0a64443a9c28	github_raw_source	raw.githubusercontent.com	https://raw.githubusercontent.com/huggingface/transformers/v4.21.3/src/transformers/models/gpt2/modeling_gpt2.py	non_binary_metadata_or_source
2026-07-21T11:34:42Z	GET	200	128275	c37d105e0a5a0df015e3b457e6885069d5282d608cb72e6a3f901f3b43765b72	pypi_release_json	pypi.org	https://pypi.org/pypi/transformers/4.24.0/json	non_binary_metadata_or_source
2026-07-21T11:34:42Z	GET	200	218065	8eb3de44cc906f69d2f76c85d364f3ec4aab47f47e99fd493719cc183f9190cc	github_raw_source	raw.githubusercontent.com	https://raw.githubusercontent.com/huggingface/transformers/v4.24.0/src/transformers/__init__.py	non_binary_metadata_or_source
2026-07-21T11:34:42Z	GET	200	6545	9dc4e00dfa2edb5085f30982888ba9806b5cb9d0aae25aa905ca389236042d44	github_raw_source	raw.githubusercontent.com	https://raw.githubusercontent.com/huggingface/transformers/v4.24.0/src/transformers/activations.py	non_binary_metadata_or_source
2026-07-21T11:34:42Z	GET	200	150727	4d1e1d2263f8aff8b72bc0f371c4cc6a3b7bfcb9f3761b1d60de36fd8981c822	github_raw_source	raw.githubusercontent.com	https://raw.githubusercontent.com/huggingface/transformers/v4.24.0/src/transformers/modeling_utils.py	non_binary_metadata_or_source
2026-07-21T11:34:43Z	GET	200	69159	3f6ba3fad3db0e5489d78bb903545b1e1a3a26c9d0e2858bc13fc2c5faa4a4db	github_raw_source	raw.githubusercontent.com	https://raw.githubusercontent.com/huggingface/transformers/v4.24.0/src/transformers/models/gpt2/modeling_gpt2.py	non_binary_metadata_or_source
2026-07-21T11:34:43Z	GET	404	24	b82014934f66beeb9e05a37f65357c4b50db0349d25d68d818ed0319dd4feb40	pypi_project_json	pypi.org	https://pypi.org/pypi/en-core-web-sm/json	non_binary_metadata_or_source
2026-07-21T11:34:43Z	GET	404	24	b82014934f66beeb9e05a37f65357c4b50db0349d25d68d818ed0319dd4feb40	pypi_project_json	pypi.org	https://pypi.org/pypi/en-core-web-lg/json	non_binary_metadata_or_source
2026-07-21T11:34:43Z	GET	200	24949	2a72746efbbb1241da38ffae5bb7367d382026dfae81b0a1eaf90431901b70fc	pypi_release_json	pypi.org	https://pypi.org/pypi/nltk/3.7/json	non_binary_metadata_or_source
2026-07-21T11:34:43Z	GET	200	24951	e748bd46590a869e747490d27b89afeaa885e47cd0d6dd02191c1d8d3fb5648c	pypi_release_json	pypi.org	https://pypi.org/pypi/nltk/3.8/json	non_binary_metadata_or_source
2026-07-21T11:34:43Z	GET	200	25010	bab8d471858626c19660a0074912d5c81b99690259cf7d757c59c7ef16b98c7a	pypi_release_json	pypi.org	https://pypi.org/pypi/nltk/3.8.1/json	non_binary_metadata_or_source
2026-07-21T11:34:44Z	GET	200	16892	0ac8c7df1faeb22f55bf872a89732d057fb9d3e7a6bdc9bcff47cf7486646b55	github_raw_source	raw.githubusercontent.com	https://raw.githubusercontent.com/nltk/nltk/3.8.1/nltk/translate/meteor_score.py	non_binary_metadata_or_source
2026-07-21T11:34:44Z	GET	200	4885	004bcc7b803ac972cd53a1789642ce207cf242a411187c6c1ffae9112ff9e9a8	hf_model_metadata	huggingface.co	https://huggingface.co/api/models/gpt2	non_binary_metadata_or_source
2026-07-21T11:34:44Z	GET	200	26533	9f368f7a27b8ee83e8fa99ec8a74c6f8de7febbdcc92ed55820653fb90de60c9	pypi_release_json	pypi.org	https://pypi.org/pypi/numpy/1.23.5/json	non_binary_metadata_or_source
2026-07-21T11:34:44Z	GET	200	29837	8b67603d084a0fcb212cecb77c716b2efc969d22855e01e9e4e43091d5b8d7b0	pypi_release_json	pypi.org	https://pypi.org/pypi/numpy/1.24.4/json	non_binary_metadata_or_source
2026-07-21T11:34:44Z	GET	200	62067	6eca590c76661cdfe6639d350b8c8b0c623b33bc9f73a10e3f1a3dc08edee31a	pypi_release_json	pypi.org	https://pypi.org/pypi/tqdm/4.64.1/json	non_binary_metadata_or_source
2026-07-21T11:34:44Z	GET	200	61677	54e3c82706d8377954ead880d3f43c98e2143f5a3419136b51f5ccf86525d1cc	pypi_release_json	pypi.org	https://pypi.org/pypi/tqdm/4.65.0/json	non_binary_metadata_or_source
2026-07-21T11:34:45Z	GET	200	47936	5c90c90e1b0a12b8dde3021ababe59b8cdea08fad262d82fe02d9b8d78bd4d54	pypi_release_json	pypi.org	https://pypi.org/pypi/spacy/3.4.4/json	non_binary_metadata_or_source
2026-07-21T11:34:45Z	GET	200	48741	91697c36445e1918eb6116a228ded4174285c2c14101be0be091fcd4d8e21255	pypi_release_json	pypi.org	https://pypi.org/pypi/spacy/3.5.3/json	non_binary_metadata_or_source
2026-07-21T11:34:45Z	GET	200	7586	63537ffa9f0ddafdc2833345a6d9ee00ac20f8f4333f604ddf9de37435af4739	pypi_release_json	pypi.org	https://pypi.org/pypi/tensorboardX/2.5.1/json	non_binary_metadata_or_source
2026-07-21T11:34:45Z	GET	200	7683	29d161c129ce7dfd7a46e3b0e3a6920db066b395a5de550afd6ec6b7fe2adfdd	pypi_release_json	pypi.org	https://pypi.org/pypi/tensorboardX/2.6/json	non_binary_metadata_or_source
2026-07-21T11:34:45Z	GET	200	6206	d2ac2db725291336a6a0c7ef644a19adfb0ee3c8ba7e92da91d785b33697ba1a	pypi_release_json	pypi.org	https://pypi.org/pypi/python-Levenshtein/0.20.9/json	non_binary_metadata_or_source
2026-07-21T11:34:45Z	GET	200	16103	abee3a0eeb79f06c24214373f0d8368db15a37a13232182c3e33efe177205f3a	pypi_release_json	pypi.org	https://pypi.org/pypi/Unidecode/1.3.6/json	non_binary_metadata_or_source
2026-07-21T11:35:46Z	GET	200	11120	06af9debbd32cb36a1575d1e1992cd12550e281419dec05b51d547f88087f47e	github_raw_source	raw.githubusercontent.com	https://raw.githubusercontent.com/huggingface/transformers/v4.25.1/src/transformers/pytorch_utils.py	non_binary_metadata_or_source
2026-07-21T11:35:47Z	GET	200	11218	e7580ade3c7bff881ee9c2d5b0a9b93b60b8d5c3651eb08a43edc7755abd49c8	github_raw_source	raw.githubusercontent.com	https://raw.githubusercontent.com/huggingface/transformers/v4.26.1/src/transformers/pytorch_utils.py	non_binary_metadata_or_source
2026-07-21T11:35:47Z	GET	200	10518	fc145525652eececc53a64b99e26e37799696249bc65caf8326eff5755e27cfb	github_raw_source	raw.githubusercontent.com	https://raw.githubusercontent.com/huggingface/transformers/v4.24.0/src/transformers/pytorch_utils.py	non_binary_metadata_or_source
2026-07-21T11:35:47Z	GET	200	10409	a14db11d0a8caa50d7bf90fde5244e95590bba28f32e9f8e3f76183dc73597bb	github_raw_source	raw.githubusercontent.com	https://raw.githubusercontent.com/huggingface/transformers/v4.21.3/src/transformers/pytorch_utils.py	non_binary_metadata_or_source
2026-07-21T11:35:47Z	GET	200	11489	66f3229106a1980f57edafeb3818093251d7710a0da3034b9301febd20aa4913	github_raw_source	raw.githubusercontent.com	https://raw.githubusercontent.com/huggingface/transformers/v4.30.2/src/transformers/pytorch_utils.py	non_binary_metadata_or_source
2026-07-21T11:36:17Z	GET	200	11214	eb52dc6076e8da68245743b23464590844e93f6cfe192e9b8114a109af905eba	github_raw_source	raw.githubusercontent.com	https://raw.githubusercontent.com/huggingface/transformers/v4.27.4/src/transformers/pytorch_utils.py	non_binary_metadata_or_source
2026-07-21T11:36:18Z	GET	200	10871	b79b0ef720b1a2d40b87ab919c884e83d3d9e233f53a14f7cd74f3b2fc1f2c84	github_raw_source	raw.githubusercontent.com	https://raw.githubusercontent.com/huggingface/transformers/v4.28.1/src/transformers/pytorch_utils.py	non_binary_metadata_or_source
2026-07-21T11:36:18Z	GET	200	10871	b79b0ef720b1a2d40b87ab919c884e83d3d9e233f53a14f7cd74f3b2fc1f2c84	github_raw_source	raw.githubusercontent.com	https://raw.githubusercontent.com/huggingface/transformers/v4.29.2/src/transformers/pytorch_utils.py	non_binary_metadata_or_source
